Date_Collected_yyyy-mm-dd,Sample_Frequency_Hrs,Filter_Tar_(B)_grams_(g),Filter_Sed_(A)_grams_(g),Sediment_grams_(g),Sediment_Calc_grams_(g),Sediment_Check_(Good/Bad)(±5%),Volume_Milliliters_(ml),Sedload_mg/l,Sedload_Calc_mg/l,Sedload_Check_(Good/Bad)(±5%),Nephelometric_Turbidity_Units_(NTU)
2011-04-25,6.0,0.0838,0.0844,0.0006,0.0006000000000000033,True,370.0,1.62,1.622,True,1.15
2011-04-26,6.0,0.0828,0.0832,0.0004,0.0003999999999999976,True,380.0,1.05,1.053,True,0.769
2011-04-27,6.0,0.0824,0.0831,0.0007,0.0006999999999999923,True,380.0,1.84,1.842,True,0.746
2011-04-28,6.0,0.0847,0.0852,0.0005,0.0005000000000000004,True,390.0,1.28,1.282,True,0.721
2011-04-29,6.0,0.0842,0.0845,0.0003,0.0003000000000000086,True,390.0,0.769,0.7692,True,1.21
2011-04-30,6.0,0.0835,0.084,0.0005,0.0005000000000000004,True,380.0,1.32,1.316,True,1.06
2011-05-01,6.0,0.0827,0.0832,0.0005,0.0005000000000000004,True,390.0,1.28,1.282,True,0.72
2011-05-02,6.0,0.0821,0.0833,0.0012,0.0011999999999999927,True,380.0,3.16,3.158,True,1.68
2011-05-03,6.0,0.0817,0.0825,0.0018,0.000800000000000009,False,390.0,2.05,2.051,True,1.34
2011-05-04,6.0,0.0838,0.0841,0.0003,0.0002999999999999947,True,380.0,0.789,0.7895,True,1.12
2011-05-05,6.0,0.0847,0.0851,0.0004,0.0003999999999999976,True,370.0,1.08,1.081,True,1.41
2011-05-06,6.0,0.0831,0.0838,0.0007,0.0007000000000000062,True,370.0,1.89,1.892,True,1.49
2011-05-07,6.0,0.0836,0.0869,0.0033,0.0033000000000000113,True,380.0,8.68,8.684,True,4.11
2011-05-08,6.0,0.0824,0.0847,0.0023,0.0022999999999999965,True,390.0,5.9,5.897,True,2.89
2011-05-09,6.0,0.0829,0.0843,0.0014,0.0013999999999999985,True,380.0,3.68,3.684,True,1.99
2011-05-10,6.0,0.0827,0.085,0.0023,0.0023000000000000104,True,320.0,7.19,7.188,True,3.23
2011-05-11,6.0,0.0816,0.0871,0.0055,0.005499999999999991,True,290.0,19.0,18.97,True,5.05
2011-05-12,6.0,0.0849,0.0903,0.0054,0.005400000000000002,True,300.0,18.0,18.0,True,5.41
2011-05-13,6.0,0.0825,0.0897,0.0072,0.007199999999999998,True,300.0,24.0,24.0,True,6.55
2011-05-14,6.0,0.0813,0.0907,0.0094,0.009400000000000006,True,290.0,32.4,32.41,True,8.08
2011-05-15,6.0,0.0816,0.0937,0.0121,0.0121,True,310.0,39.0,39.03,True,8.36
2011-05-16,6.0,0.0825,0.0933,0.0108,0.01079999999999999,True,320.0,33.8,33.75,True,4.93
2011-05-17,6.0,0.0821,0.0889,0.0068,0.0068000000000000005,True,310.0,21.9,21.94,True,3.03
2011-05-18,6.0,0.082,0.0863,0.0043,0.004299999999999998,True,320.0,13.4,13.44,True,3.24
2011-05-19,6.0,0.082,0.086,0.004,0.00399999999999999,True,310.0,12.9,12.9,True,3.94
2011-05-20,6.0,0.082,0.0861,0.0041,0.0040999999999999925,True,320.0,12.8,12.81,True,2.4
2011-05-21,6.0,0.0829,0.0854,0.0025,0.0025000000000000022,True,320.0,7.81,7.813,True,3.06
2011-05-22,6.0,0.0822,0.0864,0.0042,0.004200000000000009,True,320.0,13.1,13.13,True,3.3
2011-05-23,6.0,0.0836,0.0871,0.0035,0.003500000000000003,True,330.0,10.6,10.61,True,2.28
2011-05-24,6.0,0.0827,0.1017,0.019,0.019000000000000003,True,310.0,61.3,61.29,True,9.38
2011-05-25,6.0,0.0839,0.0897,0.0058,0.0058,True,330.0,17.6,17.58,True,3.51
2011-05-26,6.0,0.0831,0.0903,0.0072,0.007200000000000012,True,320.0,22.5,22.5,True,4.24
2011-05-27,6.0,0.0835,0.0892,0.0057,0.005699999999999997,True,340.0,16.8,16.76,True,2.65
2011-05-28,6.0,0.0828,0.0864,0.0036,0.003600000000000006,True,330.0,10.9,10.91,True,1.85
2011-05-29,6.0,0.0845,0.0872,0.0027,0.002699999999999994,True,330.0,8.18,8.182,True,2.53
2011-05-30,6.0,0.0818,0.084,0.0022,0.0022000000000000075,True,300.0,7.33,7.333,True,1.75
2011-05-31,6.0,0.0809,0.0831,0.0022,0.0021999999999999936,True,320.0,6.88,6.875,True,1.56
2011-06-01,6.0,0.0848,0.0865,0.0017,0.0016999999999999932,True,300.0,5.67,5.667,True,1.91
2011-06-01,6.0,0.0849,0.0864,0.0015,0.0015000000000000013,True,320.0,4.69,4.688,True,1.47
2011-06-01,,0.0838,0.091,0.0072,0.007199999999999998,True,960.0,7.5,7.5,True,1.5
2011-06-02,6.0,0.084,0.0858,0.0018,0.001799999999999996,True,340.0,5.29,5.294,True,1.8
2011-06-03,6.0,0.0851,0.0872,0.0021,0.0021000000000000046,True,330.0,6.36,6.364,True,1.52
2011-06-04,6.0,0.0852,0.0875,0.0023,0.0022999999999999965,True,320.0,7.19,7.187,True,1.3
2011-06-05,6.0,0.0841,0.0885,0.0044,0.004400000000000001,True,310.0,14.2,14.19,True,2.96
2011-06-06,6.0,0.0803,0.0877,0.0074,0.007400000000000004,True,330.0,22.4,22.42,True,4.2
2011-06-07,6.0,0.0851,0.1059,0.0208,0.0208,True,340.0,61.2,61.18,True,11.6
2011-06-08,6.0,0.083,0.1128,0.0298,0.029799999999999993,True,320.0,93.1,93.13,True,10.0
2011-06-09,6.0,0.0839,0.0947,0.0108,0.010800000000000004,True,330.0,32.7,32.73,True,5.1
2011-06-10,6.0,0.0804,0.0865,0.0061,0.006099999999999994,True,320.0,19.1,19.06,True,3.28
2011-06-11,6.0,0.0855,0.0901,0.0046,0.004599999999999993,True,300.0,15.3,15.33,True,2.69
2011-06-12,6.0,0.0841,0.0882,0.0041,0.004100000000000006,True,310.0,13.2,13.23,True,2.47
2011-06-13,6.0,0.085,0.0899,0.0049,0.004899999999999988,True,320.0,15.3,15.31,True,2.76
2011-06-14,6.0,0.0841,0.0893,0.0052,0.00520000000000001,True,310.0,16.8,16.77,True,1.89
2011-06-15,6.0,0.0828,0.0863,0.0035,0.003500000000000003,True,320.0,10.9,10.94,True,2.22
2011-06-16,6.0,0.0836,0.086,0.0024,0.0023999999999999994,True,340.0,7.06,7.059,True,0.112
2011-06-17,6.0,0.0813,0.0839,0.0026,0.002600000000000005,True,340.0,7.65,7.647,True,2.01
2011-06-18,6.0,0.0838,0.0862,0.0024,0.0023999999999999994,True,340.0,7.06,7.059,True,1.91
2011-06-19,6.0,0.0816,0.0915,0.0099,0.009899999999999992,True,340.0,29.1,29.12,True,4.4
2011-06-20,6.0,0.0814,0.0855,0.0041,0.004100000000000006,True,320.0,12.8,12.81,True,2.69
2011-06-21,6.0,0.0825,0.0866,0.0041,0.0040999999999999925,True,330.0,12.4,12.42,True,2.02
2011-06-22,6.0,0.0825,0.0852,0.0027,0.002699999999999994,True,230.0,11.7,11.74,True,2.22
2011-06-22,6.0,0.0835,0.0852,0.0017,0.0016999999999999932,True,230.0,7.39,7.391,True,1.74
2011-06-22,,0.0829,0.0888,0.0059,0.0059000000000000025,True,750.0,7.87,7.867,True,1.58
2011-06-22,,0.0828,0.0889,0.0061,0.006100000000000008,True,480.0,12.7,12.71,True,1.48
2011-06-24,6.0,0.0832,0.0924,0.0092,0.0092,True,210.0,43.8,43.81,True,3.59
2011-06-25,6.0,0.0834,0.0864,0.003,0.0030000000000000027,True,320.0,9.38,9.375,True,2.03
2011-06-26,6.0,0.0828,0.0846,0.0018,0.001799999999999996,True,320.0,5.62,5.625,True,1.37
2011-06-27,6.0,0.0848,0.0872,0.0024,0.0023999999999999994,True,300.0,8.0,8.0,True,1.6
2011-06-28,6.0,0.0833,0.0863,0.003,0.0030000000000000027,True,300.0,10.0,10.0,True,2.55
2011-06-29,6.0,0.0825,0.0858,0.0033,0.0032999999999999974,True,330.0,10.0,10.0,True,2.43
2011-06-30,6.0,0.0834,0.0858,0.0024,0.0023999999999999994,True,320.0,7.5,7.5,True,1.6
2011-07-01,6.0,0.0833,0.085,0.0017,0.001700000000000007,True,320.0,5.31,5.313,True,1.8
2011-07-02,6.0,0.0832,0.0848,0.0016,0.0016000000000000042,True,310.0,5.16,5.161,True,1.4
2011-07-03,6.0,0.0824,0.0848,0.0024,0.0023999999999999994,True,290.0,8.28,8.276,True,2.59
2011-07-04,6.0,0.082,0.0846,0.0026,0.002599999999999991,True,290.0,8.97,8.966,True,2.19
2011-07-05,6.0,0.0828,0.0847,0.0019,0.001899999999999999,True,290.0,6.55,6.552,True,2.0
2011-07-06,6.0,0.0825,0.0842,0.0017,0.0016999999999999932,True,290.0,5.86,5.862,True,1.42
2011-07-07,6.0,0.0828,0.0847,0.0019,0.001899999999999999,True,320.0,5.94,5.938,True,1.72
2011-07-08,6.0,0.0819,0.0843,0.0024,0.0023999999999999994,True,340.0,7.06,7.059,True,1.06
2011-07-09,6.0,0.0821,0.084,0.0019,0.001899999999999999,True,330.0,5.76,5.758,True,1.64
2011-07-10,6.0,0.0824,0.0844,0.002,0.0020000000000000018,True,340.0,5.88,5.882,True,1.5
2011-07-11,6.0,0.0829,0.0846,0.0017,0.0016999999999999932,True,340.0,5.0,5.0,True,1.19
2011-07-12,6.0,0.0823,0.0837,0.0014,0.0013999999999999985,True,330.0,4.24,4.242,True,1.18
2011-07-13,6.0,0.0816,0.0837,0.0021,0.0020999999999999908,True,340.0,6.18,6.176,True,1.87
2011-07-14,6.0,0.0815,0.082,0.0005,0.0005000000000000004,True,190.0,2.63,2.632,True,1.22
2011-07-15,6.0,0.0818,0.0835,0.0017,0.001700000000000007,True,280.0,6.07,6.071,True,1.28
2011-07-16,6.0,0.0835,0.0844,0.0009,0.000899999999999998,True,100.0,9.0,9.0,True,1.08
2011-07-28,,0.082,0.0842,0.0022,0.0021999999999999936,True,460.0,4.78,4.783,True,0.708
2011-10-26,,0.0834,0.0862,0.0028,0.002799999999999997,True,620.0,4.52,4.516,True,0.616
2012-04-13,6.0,0.0831,0.0844,0.0013,0.0013000000000000095,True,420.0,3.1,3.095,True,1.88
2012-04-14,6.0,0.0844,0.0855,0.0011,0.0011000000000000038,True,430.0,2.56,2.558,True,1.31
2012-04-15,6.0,0.084,0.085,0.001,0.0010000000000000009,True,430.0,2.32,2.326,True,1.09
2012-04-16,6.0,0.0832,0.0885,0.0053,0.005299999999999999,True,440.0,12.0,12.05,True,1.64
2012-04-17,6.0,0.0841,0.0856,0.0015,0.0015000000000000013,True,440.0,3.41,3.409,True,1.12
2012-04-18,6.0,0.0833,0.0852,0.0019,0.001899999999999999,True,440.0,4.32,4.318,True,2.22
2012-04-19,6.0,0.0825,0.0843,0.0018,0.001799999999999996,True,440.0,4.09,4.091,True,1.63
2012-04-20,6.0,0.0834,0.0866,0.0032,0.0031999999999999945,True,440.0,7.27,7.273,True,2.32
2012-04-21,6.0,0.084,0.0895,0.0055,0.005499999999999991,True,430.0,12.8,12.79,True,4.4
2012-04-22,6.0,0.0839,0.0915,0.0076,0.007599999999999996,True,430.0,17.7,17.67,True,4.51
2012-04-23,6.0,0.0841,0.0942,0.0101,0.010100000000000012,True,430.0,23.5,23.49,True,5.52
2012-04-24,6.0,0.083,0.0933,0.0103,0.01029999999999999,True,430.0,24.0,23.95,True,5.7
2012-04-25,6.0,0.0835,0.0907,0.0072,0.007199999999999998,True,440.0,16.4,16.36,True,4.27
2012-04-26,6.0,0.0846,0.0957,0.0111,0.011099999999999999,True,450.0,24.7,24.67,True,6.14
2012-04-27,6.0,0.0836,0.0927,0.0091,0.00910000000000001,True,460.0,19.8,19.78,True,3.67
2012-04-28,6.0,0.0827,0.086,0.0033,0.0032999999999999974,True,450.0,7.33,7.333,True,1.64
2012-04-29,6.0,0.0829,0.0865,0.0036,0.003599999999999992,True,440.0,8.18,8.182,True,1.23
2012-04-30,6.0,0.086,0.0883,0.0023,0.0023000000000000104,True,450.0,5.11,5.111,True,1.63
2012-05-01,6.0,0.0848,0.0872,0.0024,0.0023999999999999994,True,450.0,5.33,5.333,True,1.59
2012-05-02,6.0,0.0848,0.087,0.0022,0.0021999999999999936,True,450.0,4.89,4.889,True,1.43
2012-05-03,6.0,0.0834,0.0869,0.0035,0.003500000000000003,True,440.0,7.95,7.955,True,1.94
2012-05-04,6.0,0.0849,0.0873,0.0024,0.0023999999999999994,True,450.0,5.33,5.333,True,1.35
2012-05-05,6.0,0.0836,0.0841,0.0005,0.0005000000000000004,True,450.0,1.11,1.111,True,0.919
2012-05-06,6.0,0.0846,0.0862,0.0016,0.0016000000000000042,True,470.0,3.4,3.404,True,1.24
2012-05-07,6.0,0.0824,0.0831,0.0007,0.0006999999999999923,True,450.0,1.56,1.556,True,1.08
2012-05-07,,0.0824,0.0931,0.0107,0.010700000000000001,True,770.0,13.9,13.9,True,1.1
2012-05-08,6.0,0.0841,0.0858,0.0017,0.001700000000000007,True,440.0,3.86,3.864,True,1.41
2012-05-09,6.0,0.0839,0.0858,0.0019,0.001899999999999999,True,450.0,4.22,4.222,True,1.89
2012-05-10,6.0,0.0837,0.0854,0.0017,0.001700000000000007,True,460.0,3.7,3.696,True,1.73
2012-05-11,6.0,0.0835,0.0846,0.0011,0.0010999999999999899,True,460.0,2.39,2.391,True,0.81
2012-05-12,6.0,0.083,0.0836,0.0006,0.0005999999999999894,True,450.0,1.33,1.333,True,1.25
2012-05-13,6.0,0.0834,0.0852,0.0018,0.001799999999999996,True,450.0,4.0,4.0,True,1.13
2012-05-14,6.0,0.0825,0.0845,0.002,0.0020000000000000018,True,440.0,4.54,4.545,True,2.17
2012-05-15,6.0,0.085,0.0888,0.0038,0.003799999999999998,True,430.0,8.84,8.837,True,2.95
2012-05-16,6.0,0.0837,0.0881,0.0044,0.004400000000000001,True,430.0,10.2,10.23,True,2.16
2012-05-17,6.0,0.0851,0.0887,0.0036,0.003600000000000006,True,440.0,8.18,8.182,True,1.77
2012-05-18,6.0,0.0843,0.0863,0.002,0.0020000000000000018,True,460.0,4.35,4.348,True,0.875
2012-05-19,6.0,0.083,0.0849,0.0019,0.001899999999999999,True,450.0,4.22,4.222,True,1.21
2012-05-20,6.0,0.0827,0.0836,0.0009,0.000899999999999998,True,440.0,2.04,2.045,True,0.756
2012-05-21,6.0,0.0836,0.0854,0.0018,0.00180000000000001,True,450.0,4.0,4.0,True,1.0
2012-05-22,6.0,0.0825,0.0905,0.008,0.007999999999999993,True,460.0,17.4,17.39,True,3.69
2012-05-23,6.0,0.0842,0.0887,0.0045,0.004500000000000004,True,460.0,9.78,9.783,True,1.45
2012-05-24,6.0,0.0841,0.0861,0.002,0.0020000000000000018,True,460.0,4.35,4.348,True,1.24
2012-05-25,6.0,0.0823,0.0843,0.002,0.0020000000000000018,True,460.0,4.35,4.348,True,1.1
2012-05-26,6.0,0.0857,0.0873,0.0016,0.0016000000000000042,True,470.0,3.4,3.404,True,0.981
2012-05-27,6.0,0.0844,0.0854,0.001,0.0010000000000000009,True,470.0,2.13,2.128,True,0.727
2012-05-28,6.0,0.0834,0.084,0.0006,0.0006000000000000033,True,460.0,1.3,1.304,True,1.18
2012-05-29,6.0,0.0843,0.0852,0.0009,0.000899999999999998,True,480.0,1.88,1.875,True,1.45
2012-05-30,6.0,0.084,0.0845,0.0005,0.0005000000000000004,True,520.0,0.961,0.9615,True,0.637
2012-05-31,6.0,0.0847,0.0857,0.001,0.0010000000000000009,True,510.0,1.96,1.961,True,1.05
2012-06-01,6.0,0.0837,0.0848,0.0011,0.0011000000000000038,True,500.0,2.2,2.2,True,1.13
2012-06-02,6.0,0.0828,0.0861,0.0033,0.0032999999999999974,True,510.0,6.47,6.471,True,1.14
2012-06-03,6.0,0.0837,0.0859,0.0022,0.0022000000000000075,True,510.0,4.31,4.314,True,0.903
2012-06-04,6.0,0.0859,0.0879,0.002,0.0020000000000000018,True,490.0,4.08,4.082,True,0.905
2012-06-05,6.0,0.0844,0.0891,0.0047,0.004699999999999996,True,520.0,9.04,9.038,True,2.2
2012-06-06,6.0,0.085,0.0872,0.0022,0.0021999999999999936,True,520.0,4.23,4.231,True,1.01
2012-06-07,6.0,0.0841,0.0868,0.0027,0.002700000000000008,True,410.0,6.58,6.585,True,1.18
2012-06-07,6.0,0.0822,0.0842,0.002,0.0020000000000000018,True,460.0,4.335,4.348,True,0.807
2012-06-07,,0.0846,0.0886,0.004,0.0040000000000000036,True,770.0,5.19,5.195,True,0.912
2012-06-08,6.0,0.0833,0.0849,0.0016,0.0016000000000000042,True,420.0,3.81,3.81,True,0.724
2012-06-09,6.0,0.0836,0.0849,0.0013,0.0013000000000000095,True,410.0,3.17,3.171,True,1.02
2012-06-10,6.0,0.0834,0.0851,0.0017,0.0016999999999999932,True,410.0,4.15,4.146,True,1.38
2012-06-11,6.0,0.0826,0.0839,0.0013,0.0012999999999999956,True,400.0,3.25,3.25,True,1.08
2012-06-12,6.0,0.0852,0.0864,0.0012,0.0012000000000000066,True,400.0,3.0,3.0,True,0.799
2012-06-13,6.0,0.0859,0.0873,0.0014,0.0013999999999999985,True,400.0,3.5,3.5,True,0.76
2012-06-14,6.0,0.0835,0.0848,0.0013,0.0012999999999999956,True,400.0,3.25,3.25,True,0.818
2012-03-30,6.0,0.085,0.0859,0.0009,0.000899999999999998,True,190.0,4.74,4.737,True,1.98
2012-03-31,6.0,0.0842,0.0878,0.0036,0.003600000000000006,True,390.0,9.23,9.231,True,2.54
2012-04-01,6.0,0.0853,0.0894,0.0041,0.0040999999999999925,True,430.0,9.53,9.535,True,2.71
2012-04-02,6.0,0.0828,0.0845,0.0017,0.001700000000000007,True,430.0,3.95,3.953,True,1.55
2012-04-03,6.0,0.0818,0.0837,0.0019,0.001899999999999999,True,430.0,4.42,4.419,True,1.3
2012-04-04,6.0,0.0844,0.0849,0.0005,0.0005000000000000004,True,430.0,1.16,1.163,True,1.08
2012-04-05,6.0,0.0847,0.0936,0.0089,0.008900000000000005,True,450.0,19.8,19.78,True,4.04
2012-04-06,6.0,0.0821,0.0844,0.0023,0.0022999999999999965,True,440.0,5.23,5.227,True,1.24
2012-04-07,6.0,0.0829,0.085,0.0021,0.0021000000000000046,True,510.0,4.12,4.118,True,1.6
2012-04-08,6.0,0.0825,0.084,0.0015,0.0015000000000000013,True,250.0,6.0,6.0,True,
2012-04-09,6.0,0.0837,0.0849,0.0012,0.0012000000000000066,True,430.0,2.79,2.791,True,0.591
2012-04-10,6.0,0.0834,0.0848,0.0014,0.0013999999999999985,True,430.0,3.26,3.256,True,0.773
2012-04-11,6.0,0.0832,0.0849,0.0017,0.001700000000000007,True,430.0,3.95,3.953,True,1.05
2012-04-12,6.0,0.0819,0.084,0.0021,0.0021000000000000046,True,450.0,4.67,4.667,True,1.45
2012-06-15,6.0,0.0844,0.0859,0.0015,0.0015000000000000013,True,390.0,3.85,3.846,True,0.959
2012-06-16,6.0,0.0834,0.0846,0.0012,0.0011999999999999927,True,400.0,3.0,3.0,True,0.696
2012-06-17,6.0,0.0841,0.0858,0.0017,0.001700000000000007,True,410.0,4.15,4.146,True,1.42
2012-06-18,6.0,0.0839,0.0851,0.0012,0.0011999999999999927,True,430.0,2.79,2.791,True,1.04
2012-06-19,6.0,0.085,0.0858,0.0008,0.0007999999999999952,True,430.0,1.86,1.86,True,0.592
2012-06-20,6.0,0.0846,0.0852,0.0006,0.0006000000000000033,True,420.0,1.43,1.429,True,0.709
2012-06-21,6.0,0.0849,0.0858,0.0009,0.000899999999999998,True,420.0,2.14,2.143,True,0.817
2012-06-22,6.0,0.0851,0.0869,0.0018,0.00180000000000001,True,420.0,4.28,4.286,True,1.1
2012-06-23,6.0,0.0838,0.085,0.0012,0.0012000000000000066,True,400.0,3.0,3.0,True,1.2
2012-06-24,6.0,0.0861,0.0874,0.0013,0.0013000000000000095,True,420.0,3.1,3.095,True,1.45
2012-06-25,6.0,0.0831,0.0841,0.001,0.0010000000000000009,True,420.0,2.38,2.381,True,1.47
2012-06-26,6.0,0.0857,0.0878,0.0021,0.0021000000000000046,True,430.0,4.88,4.884,True,1.36
2012-06-27,6.0,0.085,0.0864,0.0014,0.0013999999999999985,True,400.0,3.5,3.5,True,0.936
2012-06-28,6.0,0.0836,0.0849,0.0013,0.0013000000000000095,True,390.0,3.33,3.333,True,0.695
2012-06-29,6.0,0.0851,0.0863,0.0012,0.0012000000000000066,True,410.0,1.2,2.927,False,0.707
2012-07-24,,0.0835,0.0877,0.0042,0.004199999999999995,True,1090.0,3.85,3.853,True,1.17
2013-04-08,6.0,0.0822,0.0866,0.0044,0.004400000000000001,True,200.0,22.0,22.0,True,3.29
2013-04-09,6.0,0.0818,0.0838,0.002,0.0020000000000000018,True,390.0,5.13,5.128,True,1.41
2013-04-10,6.0,0.0817,0.0828,0.0011,0.0011000000000000038,True,400.0,2.75,2.75,True,0.884
2013-04-11,6.0,0.0819,0.0826,0.0007,0.0007000000000000062,True,400.0,1.75,1.75,True,1.28
2013-04-12,6.0,0.082,0.0825,0.0005,0.0005000000000000004,True,400.0,1.25,1.25,True,0.754
2013-04-13,6.0,0.0812,0.0817,0.0005,0.0005000000000000004,True,400.0,1.25,1.25,True,1.39
2013-04-14,6.0,0.0821,0.0825,0.0004,0.0003999999999999976,True,390.0,1.02,1.026,True,1.36
2013-04-15,6.0,0.0823,0.0828,0.0005,0.0005000000000000004,True,400.0,1.25,1.25,True,0.706
2013-04-16,6.0,0.0825,0.0848,0.0023,0.0022999999999999965,True,360.0,6.39,6.389,True,2.0
2013-04-17,6.0,0.082,0.0845,0.0025,0.0025000000000000022,True,200.0,12.5,12.5,True,3.11
2013-04-18,6.0,0.0823,0.0834,0.0011,0.0011000000000000038,True,30.0,36.7,36.67,True,4.36
2013-04-19,6.0,0.0813,0.0846,0.0033,0.0032999999999999974,True,90.0,36.7,36.67,True,10.0
2013-04-20,6.0,0.0813,0.0918,0.0105,0.01050000000000001,True,390.0,26.9,26.92,True,1.49
2013-04-21,6.0,0.0824,0.0843,0.0019,0.001899999999999999,True,390.0,4.87,4.872,True,0.781
2013-04-22,6.0,0.0817,0.0831,0.0014,0.0013999999999999985,True,320.0,4.38,4.375,True,1.05
2013-04-23,6.0,0.0823,0.0832,0.0009,0.000899999999999998,True,300.0,3.0,3.0,True,1.19
2013-04-24,6.0,0.0824,0.0831,0.0007,0.0006999999999999923,True,400.0,1.75,1.75,True,0.575
2013-04-25,6.0,0.0811,0.0826,0.0015,0.0015000000000000013,True,380.0,3.95,3.947,True,0.8
2013-04-26,6.0,0.0814,0.0835,0.0021,0.0021000000000000046,True,400.0,5.25,5.25,True,1.16
2013-04-27,6.0,0.0808,0.0823,0.0015,0.0015000000000000013,True,390.0,3.85,3.846,True,1.01
2013-04-28,6.0,0.0812,0.0833,0.0021,0.0021000000000000046,True,390.0,5.38,5.385,True,1.97
2013-04-29,6.0,0.0828,0.0838,0.001,0.0010000000000000009,True,380.0,2.63,2.632,True,0.79
2013-04-30,6.0,0.0807,0.0838,0.0031,0.0031000000000000055,True,290.0,10.7,10.69,True,3.2
2013-05-01,6.0,0.0817,0.0833,0.0016,0.0016000000000000042,True,390.0,4.1,4.103,True,1.21
2013-06-14,6.0,0.0826,0.0836,0.001,0.000999999999999987,True,210.0,4.76,4.762,True,
2013-06-14,,0.0847,0.0871,0.0024,0.0023999999999999994,True,920.0,2.61,2.609,True,1.1
2013-06-15,6.0,0.0808,0.0823,0.0015,0.0015000000000000013,True,450.0,3.33,3.333,True,0.635
2013-06-16,6.0,0.0829,0.0837,0.0008,0.0007999999999999952,True,450.0,1.78,1.778,True,0.628
2013-06-17,6.0,0.0811,0.0822,0.0011,0.0010999999999999899,True,450.0,2.44,2.444,True,0.83
2013-06-18,6.0,0.0835,0.084,0.0005,0.0005000000000000004,True,450.0,1.11,1.111,True,0.807
2013-06-19,6.0,0.0822,0.0853,0.0031,0.0031000000000000055,True,480.0,6.46,6.458,True,1.86
2013-06-20,6.0,0.0834,0.084,0.0006,0.0006000000000000033,True,470.0,1.28,1.277,True,0.901
2013-06-21,6.0,0.0836,0.0844,0.0008,0.000800000000000009,True,510.0,1.57,1.569,True,0.63
2013-06-22,6.0,0.0831,0.0835,0.0004,0.00040000000000001146,True,490.0,0.816,0.8163,True,0.365
2013-06-23,6.0,0.0837,0.0838,0.0001,0.00010000000000000286,True,500.0,0.2,0.2,True,0.534
2013-06-24,6.0,0.0826,0.0834,0.0008,0.0007999999999999952,True,500.0,1.6,1.6,True,0.581
2013-06-25,6.0,0.083,0.0837,0.0007,0.0006999999999999923,True,510.0,1.37,1.373,True,0.53
2013-06-26,6.0,0.0827,0.0839,0.0012,0.0012000000000000066,True,510.0,2.35,2.353,True,0.619
2013-06-27,6.0,0.0823,0.0839,0.0016,0.0016000000000000042,True,500.0,3.2,3.2,True,0.717
2013-06-28,6.0,0.0823,0.0839,0.0016,0.0016000000000000042,True,490.0,3.27,3.265,True,0.705
2013-06-29,6.0,0.0824,0.0842,0.0018,0.001799999999999996,True,500.0,3.6,3.6,True,0.482
2013-07-01,6.0,0.0821,0.0839,0.0018,0.001799999999999996,True,480.0,3.75,3.75,True,0.523
2013-07-02,6.0,0.0833,0.0842,0.0009,0.000899999999999998,True,470.0,1.91,1.915,True,0.62
2013-07-03,6.0,0.083,0.0842,0.0012,0.0011999999999999927,True,470.0,2.55,2.553,True,0.651
2013-07-04,6.0,0.0821,0.0834,0.0013,0.0012999999999999956,True,450.0,2.89,2.889,True,0.806
2013-07-05,6.0,0.0823,0.083,0.0007,0.0007000000000000062,True,450.0,1.56,1.556,True,0.579
2013-07-06,6.0,0.082,0.0828,0.0008,0.0007999999999999952,True,440.0,1.82,1.818,True,0.775
2013-07-07,6.0,0.0833,0.0837,0.0004,0.0003999999999999976,True,410.0,0.976,0.9756,True,0.513
2013-09-26,,0.0816,0.0827,0.0011,0.0010999999999999899,True,1040.0,1.06,1.058,True,0.738
2013-10-31,,0.0831,0.0876,0.0045,0.004500000000000004,True,660.0,6.82,6.818,True,2.37
2014-07-30,,0.0813,0.0894,0.0081,0.008099999999999996,True,670.0,12.1,12.09,True,2.06
2014-04-07,,0.083,0.0846,0.0016,0.0015999999999999903,True,900.0,1.78,1.778,True,1.41
2014-05-09,,0.0824,0.0989,0.0165,0.0165,True,860.0,19.2,19.19,True,4.06
2014-07-01,,0.0835,0.0848,0.0013,0.0012999999999999956,True,810.0,1.6,1.605,True,0.68
2014-07-01,,0.0827,0.0838,0.0011,0.0011000000000000038,True,450.0,2.44,2.444,True,1.13
2015-06-03,6.0,0.0844,0.0878,0.0034,0.0034000000000000002,True,360.0,9.44,9.444,True,2.37
2015-06-04,6.0,0.0838,0.0858,0.002,0.0020000000000000018,True,370.0,5.4,5.405,True,1.61
2015-06-05,6.0,0.0849,0.0867,0.0018,0.001799999999999996,True,380.0,4.74,4.737,True,2.05
2015-06-06,6.0,0.0818,0.0832,0.0014,0.0013999999999999985,True,380.0,3.68,3.684,True,1.35
2015-06-07,6.0,0.0838,0.085,0.0012,0.0012000000000000066,True,380.0,3.16,3.158,True,1.12
2015-06-08,6.0,0.0836,0.085,0.0014,0.0014000000000000123,True,390.0,3.59,3.59,True,1.46
2015-06-09,6.0,0.0842,0.0854,0.0012,0.0012000000000000066,True,390.0,3.08,3.077,True,2.44
2015-06-10,6.0,0.0832,0.0843,0.0011,0.0011000000000000038,True,390.0,2.82,2.821,True,2.24
2015-06-11,6.0,0.0838,0.085,0.0012,0.0012000000000000066,True,380.0,3.16,3.158,True,1.08
2015-06-12,6.0,0.0835,0.0845,0.001,0.0010000000000000009,True,390.0,2.56,2.564,True,1.2
